2017,1,Eli Manning(NYG - QB),AJ
2017,2,Larry Fitzgerald(Ari - WR),Cole
2017,3,Carson Palmer(Ari - QB),Ben
2017,4,Michael Crabtree(Bal - WR),Cameron
2017,5,Andrew Luck(Ind - QB),Justin
2017,6,Bilal Powell(NYJ - RB),Tyler
2017,7,Davante Adams(GB - WR),Everett
2017,8,Alshon Jeffery(Phi - WR),Andy
2017,9,DeVante Parker(Mia - WR),Matt
2017,10,Kareem Hunt(Cle - RB),Gavin
2017,Round 8,,
2017,1,Seattle(Sea - DEF),Gavin
2017,2,Mike Gillislee(NO - RB),Matt
2017,3,Ameer Abdullah(Min - RB),Andy
2017,4,Martavis Bryant(Oak - WR),Everett
2017,5,Stefon Diggs(Min - WR),Tyler
2017,6,Jarvis Landry(Cle - WR),Justin
2017,7,Rob Kelley(NO - RB),Cameron
2017,8,Darren Sproles(Phi - RB),Ben
2017,9,Jay Cutler(Mia - QB),Cole
2017,10,Allen Robinson II(Chi - WR),AJ
2017,Round 9,,
2017,1,Denver(Den - DEF),AJ
2017,2,Carson Wentz(Phi - QB),Cole
2017,3,Jamison Crowder(NYJ - WR),Ben
2017,4,Frank Gore(Buf - RB),Cameron
2017,5,Luke Kuechly(Car - LB),Justin
2017,6,Sam Bradford(Ari - QB),Tyler
2017,7,Mark Ingram(Bal - RB),Everett
2017,8,New England(NE - DEF),Andy
2017,9,Deshaun Watson(Hou - QB),Matt
2017,10,Landon Collins(Was - S),Gavin
2017,Round 10,,
2017,1,Kwon Alexander(SF - LB),Gavin
2017,2,Houston(Hou - DEF),Matt
2017,3,Eddie Lacy(Sea - RB),Andy
2017,4,Darren McFadden(Dal - RB),Everett
2017,5,Adrian Peterson(Was - RB),Tyler
2017,6,Alec Ogletree(NYG - LB),Justin
2017,7,Tyler Lockett(Sea - WR),Cameron
2017,8,Green Bay(GB - DEF),Ben
2017,9,Pittsburgh(Pit - DEF),Cole
2017,10,Tyrell Williams(Oak - WR),AJ
2017,Round 11,,
2017,1,Tevin Coleman(SF - RB),AJ
2017,2,Terrance West(NO - RB),Cole
2017,3,Willie Snead IV(Bal - WR),Ben
2017,4,Thomas Rawls(Jax - RB),Cameron
2017,5,Bobby Wagner(Sea - LB),Justin
2017,6,Martellus Bennett(NE - TE),Tyler
2017,7,Tyrod Taylor(LAC - QB),Everett
2017,8,Stephen Gostkowski(NE - K),Andy
2017,9,Delanie Walker(Ten - TE),Matt
2017,10,Zach Brown(Phi - LB),Gavin
2017,Round 12,,
2017,1,Paul Posluszny(Jax - LB),Gavin
2017,2,Donte Moncrief(Pit - WR),Matt
2017,3,Laquon Treadwell(Min - WR),Andy
2017,4,Ted Ginn Jr.(NO - WR),Everett
2017,5,Blake Bortles(LAR - QB),Tyler
2017,6,Alex Smith(Was - QB),Justin
2017,7,DeShone Kizer(GB - QB),Cameron
2017,8,Cooper Kupp(LAR - WR),Ben
2017,9,Brandon Marshall(NO - WR),Cole
2017,10,Telvin Smith Sr.(Jax - LB),AJ
2017,Round 13,,
2017,1,Sammy Watkins(KC - WR),AJ
2017,2,J.J. Watt(Hou - DE),Cole
2017,3,Justin Tucker(Bal - K),Ben
2017,4,Jeremy Maclin(Bal - WR),Cameron
2017,5,Danny Woodhead(Bal - RB),Justin
2017,6,Rishard Matthews(NO - WR),Tyler
2017,7,Adam Thielen(Min - WR),Everett
2017,8,Von Miller(Den - LB),Andy
2017,9,Joe Mixon(Cin - RB),Matt
2017,10,Pierre Garcon(SF - WR),Gavin
2017,Round 14,,
2017,1,Paul Perkins(NYG - RB),Gavin
2017,2,Sean Lee(Dal - LB),Matt
2017,3,Jared Cook(NO - TE),Andy
2017,4,Kevin White(Ari - WR),Everett
2017,5,Brian Hoyer(NE - QB),Tyler
2017,6,Reshad Jones(Mia - S),Justin
2017,7,Tyler Eifert(Cin - TE),Cameron
2017,8,Shane Vereen(NO - RB),Ben
2017,9,Kyle Rudolph(Min - TE),Cole
2017,10,Doug Martin(Oak - RB),AJ
2017,Round 15,,
2017,1,Corey Davis(Ten - WR),AJ
2017,2,LeGarrette Blount(Det - RB),Cole
2017,3,Jared Goff(LAR - QB),Ben
2017,4,NaVorro Bowman(Oak - LB),Cameron
2017,5,Eric Decker(NE - WR),Justin
2017,6,Derrick Henry(Ten - RB),Tyler
2017,7,Benardrick McKinney(Hou - LB),Everett
2017,8,Jacquizz Rodgers(NO - RB),Andy
2017,9,John Brown(Buf - WR),Matt
2017,10,Mike Wallace(Phi - WR),Gavin
2017,Round 16,,
2017,1,Matt Bryant(Atl - K),Gavin
2017,2,Johnathan Cyprien(Phi - S),Matt
2017,3,Deion Jones(Atl - LB),Andy
2017,4,Lavonte David(TB - LB),Everett
2017,5,Kansas City(KC - DEF),Tyler
