2009,12,Tyler,Cole,254.17,172.18,81.99,,Cole,Tyler,172.18,254.17,81.99,,AJ,Matt,170.03,234.28,64.25,,Cameron,Ben,231.91,172.2,59.71,,Everett,Justin,229.91,183.94,45.97,,Matt,AJ,234.28,170.03,64.25,,Justin,Everett,183.94,229.91,45.97,,Ben,Cameron,172.2,231.91,59.71,,Gavin,Andy,164.93,158.53,6.4,,Andy,Gavin,158.53,164.93,6.4
2009,13,Tyler,Ben,217.06,195.84,21.22,,Cole,AJ,179.47,238.67,59.2,,AJ,Cole,238.67,179.47,59.2,,Cameron,Andy,209.45,155.09,54.36,,Everett,Matt,170.42,210.62,40.2,,Matt,Everett,210.62,170.42,40.2,,Justin,Gavin,172.2,157.68,14.52,,Ben,Tyler,195.84,217.06,21.22,,Gavin,Justin,157.68,172.2,14.52,,Andy,Cameron,155.09,209.45,54.36
2010,1,Tyler,Cameron,200.22,162.08,38.14,,Cole,Everett,192.44,152.89,39.55,,AJ,Gavin,145.04,243.22,98.18,,Cameron,Tyler,162.08,200.22,38.14,,Everett,Cole,152.89,192.44,39.55,,Matt,Justin,175.36,194.05,18.69,,Justin,Matt,194.05,175.36,18.69,,Ben,Andy,202.13,145.08,57.05,,Gavin,AJ,243.22,145.04,98.18,,Andy,Ben,145.08,202.13,57.05
2010,2,Tyler,Gavin,196.16,244.3,48.14,,Cole,Cameron,192.82,271.41,78.59,,AJ,Ben,250.02,154.84,95.18,,Cameron,Cole,271.41,192.82,78.59,,Everett,Justin,145.12,184.36,39.24,,Matt,Andy,203.18,174.23,28.95,,Justin,Everett,184.36,145.12,39.24,,Ben,AJ,154.84,250.02,95.18,,Gavin,Tyler,244.3,196.16,48.14,,Andy,Matt,174.23,203.18,28.95
2010,3,Tyler,Ben,142.14,188.48,46.34,,Cole,Gavin,171.86,182.52,10.66,,AJ,Matt,232.09,187.96,44.13,,Cameron,Everett,220.78,249.68,28.9,,Everett,Cameron,249.68,220.78,28.9,,Matt,AJ,187.96,232.09,44.13,,Justin,Andy,173.81,258.27,84.46,,Ben,Tyler,188.48,142.14,46.34,,Gavin,Cole,182.52,171.86,10.66,,Andy,Justin,258.27,173.81,84.46
2010,4,Tyler,Matt,156.77,170,13.23,,Cole,Ben,205.5,207.54,2.04,,AJ,Andy,179.19,105.74,73.45,,Cameron,Justin,236.95,187.2,49.75,,Everett,Gavin,194.44,248.76,54.32,,Matt,Tyler,170,156.77,13.23,,Justin,Cameron,187.2,236.95,49.75,,Ben,Cole,207.54,205.5,2.04,,Gavin,Everett,248.76,194.44,54.32,,Andy,AJ,105.74,179.19,73.45
2010,5,Tyler,Andy,260.78,179.6,81.18,,Cole,Matt,191.76,243.02,51.26,,AJ,Justin,180.79,142.56,38.23,,Cameron,Gavin,197.17,152.11,45.06,,Everett,Ben,205.63,189.72,15.91,,Matt,Cole,243.02,191.76,51.26,,Justin,AJ,142.56,180.79,38.23,,Ben,Everett,189.72,205.63,15.91,,Gavin,Cameron,152.11,197.17,45.06,,Andy,Tyler,179.6,260.78,81.18
2010,6,Tyler,AJ,150.58,188.08,37.5,,Cole,Andy,200.14,181.68,18.46,,AJ,Tyler,188.08,150.58,37.5,,Cameron,Ben,180.94,162.1,18.84,,Everett,Matt,152.61,189.4,36.79,,Matt,Everett,189.4,152.61,36.79,,Justin,Gavin,194.24,174.69,19.55,,Ben,Cameron,162.1,180.94,18.84,,Gavin,Justin,174.69,194.24,19.55,,Andy,Cole,181.68,200.14,18.46
2010,7,Tyler,Justin,213.82,171.44,42.38,,Cole,AJ,210.16,192.65,17.51,,AJ,Cole,192.65,210.16,17.51,,Cameron,Matt,201.18,210.72,9.54,,Everett,Andy,195.34,200.19,4.85,,Matt,Cameron,210.72,201.18,9.54,,Justin,Tyler,171.44,213.82,42.38,,Ben,Gavin,174.86,161.93,12.93,,Gavin,Ben,161.93,174.86,12.93,,Andy,Everett,200.19,195.34,4.85
2010,8,Tyler,Cole,165.3,201.4,36.1,,Cole,Tyler,201.4,165.3,36.1,,AJ,Everett,190.27,155.68,34.59,,Cameron,Andy,176.97,105.95,71.02,,Everett,AJ,155.68,190.27,34.59,,Matt,Gavin,162,169.46,7.46,,Justin,Ben,218.6,242.64,24.04,,Ben,Justin,242.64,218.6,24.04,,Gavin,Matt,169.46,162,7.46,,Andy,Cameron,105.95,176.97,71.02
2010,9,Tyler,Everett,166.46,163.04,3.42,,Cole,Justin,154.46,244.46,90,,AJ,Cameron,230.48,192.93,37.55,,Cameron,AJ,192.93,230.48,37.55,,Everett,Tyler,163.04,166.46,3.42,,Matt,Ben,191.68,184.09,7.59,,Justin,Cole,244.46,154.46,90,,Ben,Matt,184.09,191.68,7.59,,Gavin,Andy,190.63,163.73,26.9,,Andy,Gavin,163.73,190.63,26.9
2010,10,Tyler,Cameron,218.88,234.06,15.18,,Cole,Everett,300.44,203.8,96.64,,AJ,Gavin,183.23,207.39,24.16,,Cameron,Tyler,234.06,218.88,15.18,,Everett,Cole,203.8,300.44,96.64,,Matt,Justin,168.8,171.77,2.97,,Justin,Matt,171.77,168.8,2.97,,Ben,Andy,212.03,178.12,33.91,,Gavin,AJ,207.39,183.23,24.16,,Andy,Ben,178.12,212.03,33.91
2010,11,Tyler,Gavin,242.54,179.02,63.52,,Cole,Cameron,158.26,227.21,68.95,,AJ,Ben,199.64,176.48,23.16,,Cameron,Cole,227.21,158.26,68.95,,Everett,Justin,232.61,262.9,30.29,,Matt,Andy,231.3,186.04,45.26,,Justin,Everett,262.9,232.61,30.29,,Ben,AJ,176.48,199.64,23.16,,Gavin,Tyler,179.02,242.54,63.52,,Andy,Matt,186.04,231.3,45.26
2010,12,Tyler,Ben,229.16,126.83,102.33,,Cole,Gavin,228.7,199.57,29.13,,AJ,Matt,181.44,177.35,4.09,,Cameron,Everett,218.48,196.61,21.87,,Everett,Cameron,196.61,218.48,21.87,,Matt,AJ,177.35,181.44,4.09,,Justin,Andy,179.46,136.22,43.24,,Ben,Tyler,126.83,229.16,102.33,,Gavin,Cole,199.57,228.7,29.13,,Andy,Justin,136.22,179.46,43.24
2010,13,Tyler,Matt,184.96,215.28,30.32,,Cole,Ben,178.2,190.65,12.45,,AJ,Andy,208.5,138.86,69.64,,Cameron,Justin,236.7,167.72,68.98,,Everett,Gavin,164.69,182.17,17.48,,Matt,Tyler,215.28,184.96,30.32,,Justin,Cameron,167.72,236.7,68.98,,Ben,Cole,190.65,178.2,12.45,,Gavin,Everett,182.17,164.69,17.48,,Andy,AJ,138.86,208.5,69.64
2011,1,Tyler,Cole,158.07,199.2,41.13,,Cole,Tyler,199.2,158.07,41.13,,AJ,Matt,182.9,250.1,67.2,,Cameron,Everett,167.01,174.5,7.49,,Everett,Cameron,174.5,167.01,7.49,,Matt,AJ,250.1,182.9,67.2,,Justin,Gavin,207.9,159.35,48.55,,Ben,Andy,197.26,192.85,4.41,,Gavin,Justin,159.35,207.9,48.55,,Andy,Ben,192.85,197.26,4.41
2011,2,Tyler,Justin,238.9,195.45,43.45,,Cole,Andy,187.4,159.03,28.37,,AJ,Cameron,184.4,194.7,10.3,,Cameron,AJ,194.7,184.4,10.3,,Everett,Ben,233.5,179.35,54.15,,Matt,Gavin,238.17,139.63,98.54,,Justin,Tyler,195.45,238.9,43.45,,Ben,Everett,179.35,233.5,54.15,,Gavin,Matt,139.63,238.17,98.54,,Andy,Cole,159.03,187.4,28.37
