Manager,Week,Pos,,% Start,Pass Yds,Pass TD,Int,Att*,Rush Yds,Rush TD,Tgt*,Rec,Rec Yds,Rec TD,Ret Yds,Ret TD,2PT,Fum Lost
,,Pos,Kickers,Field Goals Made,,,,,Field Goals Missed,,,PAT,,,,,,
,,Pos,Kickers,0-19,20-29,30-39,40-49,50+,0-19,20-29,30-39,Made,,,,,,
,,Pos,Defense/Special Teams,,Tackles,,Turnovers,,TD,Miscellaneous,,,,,,,,
,,Pos,Defense/Special Teams,Pts vs.,Sack,Safe,Int,Fum Rec,TD,Blk Kick,4 Dwn Stops,Yds Allow*,3 And Outs,,,,,
,,Pos,Defensive Players,Return,,Tackles,,,,,Misc,,Turnovers,,,,TD,
,,Pos,Defensive Players,Yds,TD,Tack Solo,Tack Ast,TFL,Sack,Safe,Pass Def,Blk Kick,Int,Fum Force,Fum Rec,Ret Yds,TD,
Everett,12,QB,Baker Mayfield Cle - QB,64%,327,3,1,2,5,0,0,0,0,0,0,0,0,0
Everett,12,WR,Tyrell Williams Oak - WR,61%,0,0,0,0,0,0,6,2,18,0,0,0,0,0
Everett,12,WR,Cooper Kupp LAR - WR,88%,0,0,0,0,0,0,10,6,35,0,0,0,0,0
Everett,12,WR,Alshon Jeffery Phi - WR,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everett,12,RB,Alvin Kamara NO - RB,98%,0,0,0,11,54,0,9,9,48,0,2,0,0,0
Everett,12,RB,Aaron Jones GB - RB,91%,0,0,0,13,38,0,1,0,0,0,0,0,0,0
Everett,12,TE,Mike Gesicki Mia - TE,10%,0,0,0,0,0,0,7,3,28,1,0,0,0,0
Everett,12,W/R/T,Derrius Guice Was - RB,26%,0,0,0,10,32,0,2,1,6,0,0,0,0,0
Everett,12,BN,Todd Gurley II LAR - RB,90%,0,0,0,6,22,0,3,3,3,0,0,0,0,0
Everett,12,BN,Devin Singletary Buf - RB,58%,0,0,0,21,106,0,2,1,8,0,0,0,0,0
Everett,12,BN,Stefon Diggs Min - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everett,12,BN,Jamison Crowder NYJ - WR,64%,0,0,0,0,0,0,4,2,18,0,0,0,0,0
Everett,12,BN,Matt Breida SF - RB,6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everett,12,BN,Sterling Shepard NYG - WR,22%,0,0,0,1,22,0,9,5,15,0,0,0,0,0
Everett,12,K,Nick Folk NE - K,0,0,0,2,0,0,0,0,1
Everett,12,DEF,Detroit Det - DEF,19,3,0,1,1,0,0,0,230,4
Everett,12,D,Tremaine Edmunds Buf - LB,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
Everett,12,D,A.J. Johnson Den - LB,0,0,10,5,1,0,0,0,0,0,0,0,0,0,
Everett,12,D,Danny Trevathan Chi - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Everett,12,DB,Kyle Fuller Chi - CB,0,0,3,0,0,0,0,1,0,0,0,0,0,0,
Everett,12,DB,Terrell Edmunds Pit - S,0,0,3,2,0,0,0,0,0,0,0,0,0,0,
Everett,13,QB,Dak Prescott Dal - QB,61%,355,2,1,4,25,0,0,0,0,0,0,0,1,1
Everett,13,QB,Baker Mayfield Cle - QB,28%,196,1,1,1,2,0,0,0,0,0,0,0,0,1
Everett,13,WR,Cooper Kupp LAR - WR,91%,0,0,0,0,0,0,6,6,65,1,0,0,0,0
Everett,13,WR,Alshon Jeffery Phi - WR,38%,0,0,0,0,0,0,16,9,137,1,0,0,0,0
Everett,13,WR,Stefon Diggs Min - WR,82%,0,0,0,1,27,0,9,4,25,0,0,0,0,0
Everett,13,RB,Alvin Kamara NO - RB,97%,0,0,0,11,61,0,8,4,23,0,0,0,0,0
Everett,13,RB,Aaron Jones GB - RB,93%,0,0,0,11,18,0,6,4,13,0,0,0,0,0
Everett,13,TE,Mike Gesicki Mia - TE,11%,0,0,0,0,0,0,7,5,79,1,0,0,0,0
Everett,13,W/R/T,Todd Gurley II LAR - RB,92%,0,0,0,19,95,1,1,1,20,0,0,0,0,0
Everett,13,BN,Tyrell Williams Oak - WR,30%,0,0,0,0,0,0,4,1,9,0,0,0,0,0
Everett,13,BN,Derrius Guice Was - RB,11%,0,0,0,10,129,2,2,2,8,0,0,0,0,0
Everett,13,BN,Devin Singletary Buf - RB,56%,0,0,0,14,63,0,4,3,38,1,0,0,0,0
Everett,13,BN,Jamison Crowder NYJ - WR,53%,0,0,0,0,0,0,9,2,8,0,0,0,0,0
Everett,13,BN,Matt Breida SF - RB,4%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everett,13,BN,Sterling Shepard NYG - WR,23%,0,0,0,0,0,0,6,3,40,1,0,0,0,0
Everett,13,K,Kai Forbath NE - K,0,1,0,0,0,0,0,0,1
Everett,13,DEF,Detroit Det - DEF,24,1,0,1,0,0,0,1,419,3
Everett,13,D,Tremaine Edmunds Buf - LB,0,0,6,1,0,0,0,0,0,0,0,0,0,0,
Everett,13,D,A.J. Johnson Den - LB,0,0,3,6,2,0,0,0,0,0,0,0,0,0,
Everett,13,D,Danny Trevathan Chi - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Everett,13,DB,Kyle Fuller Chi - CB,0,0,6,1,0,0,0,1,0,0,0,0,0,0,
Everett,13,DB,Terrell Edmunds Pit - S,0,0,4,2,0,0,0,0,0,0,0,0,0,0,
Justin,13,QB,Aaron Rodgers GB - QB,81%,243,4,0,3,24,0,0,0,0,0,0,0,0,0
Justin,13,QB,Carson Wentz Phi - QB,54%,310,3,1,0,0,0,0,0,0,0,0,0,1,0
Justin,13,WR,DeVante Parker Mia - WR,59%,0,0,0,0,0,0,10,7,159,2,0,0,0,0
Justin,13,WR,Allen Robinson II Chi - WR,84%,0,0,0,0,0,0,12,8,86,1,0,0,0,0
Justin,13,WR,John Brown Buf - WR,63%,28,1,0,0,0,0,4,3,26,0,0,0,0,0
Justin,13,RB,Ezekiel Elliott Dal - RB,99%,0,0,0,12,71,0,10,7,66,0,0,0,0,0
Justin,13,RB,Melvin Gordon III LAC - RB,78%,0,0,0,20,99,0,3,2,11,0,0,0,0,0
Justin,13,TE,George Kittle SF - TE,92%,0,0,0,1,3,0,4,2,17,0,0,0,0,0
Justin,13,W/R/T,Nick Chubb Cle - RB,97%,0,0,0,16,58,0,2,1,21,0,0,0,0,0
Justin,13,BN,T.Y. Hilton Ind - WR,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,13,BN,Sam Darnold NYJ - QB,37%,239,0,0,2,9,0,0,0,0,0,0,0,0,0
Justin,13,BN,Jimmy Garoppolo SF - QB,25%,165,1,0,3,5,0,0,0,0,0,0,0,0,1
Justin,13,BN,Austin Hooper Atl - TE,9%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,13,BN,Darrel Williams KC - RB,8%,0,0,0,6,13,0,2,1,3,1,0,0,0,0
Justin,13,K,Michael Badgley LAC - K,0,0,1,1,0,0,0,0,2
Justin,13,DEF,New York NYJ - DEF,20,1,0,0,0,0,0,0,277,2
Justin,13,BN,Cleveland Cle - DEF,20,1,0,1,0,0,0,0,323,2
Justin,13,D,Demario Davis NO - LB,0,0,6,2,1,0,0,0,0,0,0,0,0,0,
Justin,13,D,Lavonte David TB - LB,0,0,4,3,1,0,0,1,0,0,0,0,0,0,
Justin,13,D,Deion Jones Atl - LB,0,0,7,2,0,0,0,1,0,0,0,0,0,0,
Justin,13,DB,Budda Baker Ari - S,0,0,9,3,1,0,0,0,0,0,0,0,0,0,
Justin,13,DB,Justin Simmons Den - S,0,0,2,3,0,0,0,0,0,0,0,0,0,0,
Justin,12,QB,Aaron Rodgers GB - QB,68%,104,1,0,3,13,0,0,0,0,0,0,0,1,1
Justin,12,QB,Jimmy Garoppolo SF - QB,46%,253,2,0,2,1,0,0,0,0,0,0,0,0,0
Justin,12,WR,John Brown Buf - WR,71%,0,0,0,0,0,0,4,2,39,1,0,0,0,0
Justin,12,WR,Allen Robinson II Chi - WR,84%,0,0,0,0,0,0,10,6,131,1,0,0,0,0
Justin,12,WR,DeVante Parker Mia - WR,60%,0,0,0,0,0,0,11,6,91,0,0,0,0,0
Justin,12,RB,Nick Chubb Cle - RB,98%,0,0,0,21,106,1,3,3,58,0,0,0,0,0
Justin,12,RB,Ezekiel Elliott Dal - RB,98%,0,0,0,21,86,0,4,4,40,0,0,0,0,0
Justin,12,TE,George Kittle SF - TE,81%,0,0,0,0,0,0,6,6,129,1,0,0,0,0
Justin,12,W/R/T,T.Y. Hilton Ind - WR,53%,0,0,0,0,0,0,6,3,18,0,0,0,0,0
Justin,12,BN,Sam Darnold NYJ - QB,27%,315,2,0,4,16,1,0,0,0,0,0,0,0,0
Justin,12,BN,Carson Wentz Phi - QB,47%,256,1,2,5,27,0,0,0,0,0,0,0,0,2
Justin,12,BN,Melvin Gordon III LAC - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,12,BN,Austin Hooper Atl - TE,13%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,12,K,Younghoe Koo Atl - K,0,1,1,1,0,0,0,0,1
Justin,12,DEF,Cleveland Cle - DEF,24,4,0,2,0,0,0,1,284,3
Justin,12,BN,New York NYJ - DEF,3,1,0,1,1,1,0,1,208,3
Justin,12,D,Lavonte David TB - LB,0,0,6,2,1,0,0,1,0,0,0,0,0,0,
Justin,12,D,Demario Davis NO - LB,0,0,9,2,0,1,0,1,0,0,0,0,0,0,
Justin,12,D,Deion Jones Atl - LB,0,0,5,4,1,0,0,0,0,0,0,0,0,0,
Justin,12,DB,"Damarious Randall Cle - S,CB",0,0,5,2,0,0,0,0,0,0,0,0,0,0,
Justin,12,DB,Antoine Bethea NYG - S,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
Justin,12,BN,Budda Baker Ari - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,11,QB,Jimmy Garoppolo SF - QB,50%,424,4,2,1,7,0,0,0,0,0,0,0,0,0
Justin,11,QB,Carson Wentz Phi - QB,31%,214,1,0,3,17,0,0,0,0,0,0,0,0,1
Justin,11,WR,John Brown Buf - WR,77%,0,0,0,0,0,0,14,9,137,2,0,0,0,0
Justin,11,WR,Allen Robinson II Chi - WR,73%,0,0,0,0,0,0,6,4,15,0,0,0,0,0
Justin,11,WR,Tyler Boyd Cin - WR,63%,0,0,0,1,10,0,3,1,0,0,0,0,0,0
Justin,11,RB,Nick Chubb Cle - RB,97%,0,0,0,27,92,0,1,0,0,0,0,0,0,0
Justin,11,RB,Ezekiel Elliott Dal - RB,99%,0,0,0,16,45,1,3,2,28,1,0,0,0,1
Justin,11,TE,Jared Cook NO - TE,68%,0,0,0,0,0,0,2,2,33,1,0,0,0,0
Justin,11,W/R/T,Melvin Gordon III LAC - RB,91%,0,0,0,14,69,0,5,3,21,0,0,0,0,0
Justin,11,BN,George Kittle SF - TE,22%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,11,BN,DeVante Parker Mia - WR,32%,0,0,0,0,0,0,10,7,135,0,0,0,0,0
Justin,11,BN,Austin Hooper Atl - TE,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,11,BN,Aaron Rodgers GB - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,11,BN,T.Y. Hilton Ind - WR,9%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,11,BN,Latavius Murray NO - RB,12%,0,0,0,10,27,0,3,2,5,0,0,0,0,0
Justin,11,K,Brett Maher Dal - K,0,0,2,0,0,0,0,0,3
Justin,11,DEF,New York NYJ - DEF,17,6,0,1,0,0,0,1,225,4
Justin,11,D,Haason Reddick Ari - LB,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
Justin,11,D,Lavonte David TB - LB,0,0,5,1,0,0,0,0,0,0,0,0,0,0,
Justin,11,D,Deion Jones Atl - LB,0,0,4,4,0,0,0,0,0,0,0,0,0,0,
Justin,11,DB,Budda Baker Ari - S,0,0,12,1,1,0,0,0,0,0,0,0,0,0,
Justin,11,DB,Tre'Davious White Buf - CB,0,0,6,0,1,0,0,0,0,0,0,0,0,0,
Justin,10,QB,Aaron Rodgers GB - QB,84%,233,0,0,1,7,0,0,0,0,0,0,0,0,0
Justin,10,QB,Jimmy Garoppolo SF - QB,45%,248,1,1,2,1,0,0,0,0,0,0,0,1,2
Justin,10,WR,John Brown Buf - WR,66%,0,0,0,0,0,0,11,5,77,0,0,0,0,0
Justin,10,WR,Allen Robinson II Chi - WR,81%,0,0,0,0,0,0,9,6,86,0,0,0,0,0
Justin,10,WR,DeVante Parker Mia - WR,40%,0,0,0,0,0,0,10,5,69,0,0,0,0,0
Justin,10,RB,Nick Chubb Cle - RB,97%,0,0,0,20,116,0,4,2,5,0,0,0,0,0
Justin,10,RB,Ezekiel Elliott Dal - RB,97%,0,0,0,20,47,0,3,2,16,0,0,0,0,0
Justin,10,TE,Austin Hooper Atl - TE,81%,0,0,0,0,0,0,5,4,17,1,0,0,0,0
Justin,10,W/R/T,Melvin Gordon III LAC - RB,78%,0,0,0,22,108,1,1,1,25,0,0,0,0,0
Justin,10,BN,George Kittle SF - TE,32%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,10,BN,Carson Wentz Phi - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,10,BN,T.Y. Hilton Ind - WR,10%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,10,BN,Latavius Murray NO - RB,28%,0,0,0,5,12,0,2,2,7,0,0,0,0,0
Justin,10,BN,Tyler Boyd Cin - WR,51%,0,0,0,0,0,0,8,6,62,0,0,0,0,0
Justin,10,K,Brett Maher Dal - K,0,1,0,0,0,0,0,0,3
Justin,10,DEF,Kansas City KC - DEF,29,4,0,0,1,0,0,1,371,0
Justin,10,BN,New York NYJ - DEF,27,6,0,0,2,1,0,1,281,4
Justin,10,D,Haason Reddick Ari - LB,0,0,3,5,0,0,0,1,0,0,0,0,0,0,
Justin,10,D,Lavonte David TB - LB,0,0,6,2,1,0,0,0,0,0,1,1,0,0,
Justin,10,D,Deion Jones Atl - LB,0,0,2,3,0,0,0,0,0,0,0,0,0,0,
Justin,10,DB,Budda Baker Ari - S,0,0,8,1,0,0,0,2,0,0,0,1,0,0,
Justin,10,DB,Marquise Blair Sea - S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Justin,9,QB,Aaron Rodgers GB - QB,92%,161,1,0,1,5,0,0,0,0,0,0,0,1,0
Justin,9,QB,Carson Wentz Phi - QB,53%,239,1,0,4,15,0,0,0,0,0,0,0,0,0
Justin,9,WR,John Brown Buf - WR,73%,0,0,0,0,0,0,7,4,76,0,0,0,0,0
Justin,9,WR,Allen Robinson II Chi - WR,84%,0,0,0,0,0,0,5,1,6,0,0,0,0,0
Justin,9,WR,DeVante Parker Mia - WR,24%,0,0,0,0,0,0,6,4,57,1,0,0,0,0
Justin,9,RB,Nick Chubb Cle - RB,96%,0,0,0,20,65,0,5,4,26,0,0,0,0,0
Justin,9,RB,Ezekiel Elliott Dal - RB,96%,0,0,0,23,139,0,0,0,0,0,0,0,0,0
Justin,9,TE,George Kittle SF - TE,97%,0,0,0,0,0,0,8,6,79,1,0,0,0,0
Justin,9,W/R/T,Melvin Gordon III LAC - RB,67%,0,0,0,20,80,2,4,3,29,0,0,0,0,0
Justin,9,BN,T.Y. Hilton Ind - WR,20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,9,BN,Austin Hooper Atl - TE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,9,BN,Latavius Murray NO - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,9,BN,Tyler Boyd Cin - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,9,BN,Jimmy Garoppolo SF - QB,39%,317,4,0,3,2,0,0,0,0,0,0,0,0,0
Justin,9,K,Brett Maher Dal - K,0,1,1,0,1,0,0,0,4
Justin,9,DEF,New York NYJ - DEF,24,4,1,0,0,0,0,0,316,1
Justin,9,D,Haason Reddick Ari - LB,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Justin,9,D,Lavonte David TB - LB,0,0,6,3,2,1,0,0,0,0,0,0,0,0,
Justin,9,D,Harold Landry III Ten - LB,0,0,2,6,2,1,0,1,0,1,0,0,0,0,
Justin,9,DB,Budda Baker Ari - S,0,0,11,2,2,0,0,3,0,0,0,0,0,0,
Justin,9,DB,Devin McCourty NE - S,0,0,6,1,0,0,0,0,0,0,0,0,0,0,
Justin,9,BN,Deion Jones Atl - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,8,QB,Aaron Rodgers GB - QB,90%,305,3,0,6,29,0,0,0,0,0,0,0,0,0
Justin,8,QB,Carson Wentz Phi - QB,55%,172,1,0,8,35,0,0,0,0,0,0,0,0,0
Justin,8,WR,T.Y. Hilton Ind - WR,89%,0,0,0,0,0,0,6,2,54,0,0,0,0,0
Justin,8,WR,John Brown Buf - WR,70%,0,0,0,0,0,0,8,5,54,0,0,0,0,0
Justin,8,WR,Allen Robinson II Chi - WR,81%,0,0,0,0,0,0,7,5,62,0,0,0,0,0
Justin,8,RB,Nick Chubb Cle - RB,89%,0,0,0,20,131,0,1,1,7,0,0,0,0,2
Justin,8,RB,Latavius Murray NO - RB,69%,0,0,0,21,102,1,12,9,55,1,0,0,0,0
Justin,8,TE,Austin Hooper Atl - TE,84%,0,0,0,0,0,0,7,6,65,1,0,0,0,0
Justin,8,W/R/T,George Kittle SF - TE,94%,0,0,0,0,0,0,7,6,86,0,0,0,0,0
Justin,8,BN,Kenny Stills Hou - WR,41%,0,0,0,0,0,0,5,3,22,0,0,0,0,0
Justin,8,BN,Tyler Boyd Cin - WR,69%,0,0,0,1,3,0,9,6,65,0,0,0,0,0
Justin,8,BN,Melvin Gordon III LAC - RB,43%,0,0,0,8,31,1,3,2,3,0,0,0,0,0
Justin,8,BN,Ezekiel Elliott Dal - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,8,BN,Jimmy Garoppolo SF - QB,23%,175,2,1,0,0,0,0,0,0,0,0,0,0,0
Justin,8,K,Jake Elliott Phi - K,0,0,1,0,0,0,0,0,2
Justin,8,DEF,Jacksonville Jax - DEF,15,8,0,3,0,0,0,1,213,4
Justin,8,BN,New York NYJ - DEF,29,2,0,0,1,0,0,1,389,2
Justin,8,D,Deion Jones Atl - LB,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Justin,8,D,Haason Reddick Ari - LB,0,0,4,1,0,0,0,0,0,0,0,0,0,0,
Justin,8,D,Lavonte David TB - LB,0,0,6,6,1,0,0,1,0,0,0,0,0,0,
Justin,8,DB,Budda Baker Ari - S,0,0,7,7,1,0,0,0,0,0,0,0,0,0,
Justin,8,DB,Devin McCourty NE - S,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
Justin,7,QB,Aaron Rodgers GB - QB,71%,429,5,0,2,6,1,0,0,0,0,0,0,0,0
Justin,7,QB,Carson Wentz Phi - QB,64%,191,1,1,4,12,0,0,0,0,0,0,0,0,2
Justin,7,WR,T.Y. Hilton Ind - WR,87%,0,0,0,0,0,0,11,6,74,1,0,0,0,0
Justin,7,WR,Will Fuller V Hou - WR,66%,0,0,0,0,0,0,1,1,6,0,0,0,0,0
Justin,7,WR,Tyler Boyd Cin - WR,79%,0,0,0,0,0,0,14,5,55,0,0,0,0,1
Justin,7,RB,Ezekiel Elliott Dal - RB,99%,0,0,0,22,111,1,7,6,36,0,0,0,0,0
Justin,7,RB,Melvin Gordon III LAC - RB,69%,0,0,0,16,32,0,3,2,3,1,0,0,0,1
Justin,7,TE,George Kittle SF - TE,95%,0,0,0,2,0,0,5,3,38,0,0,0,0,0
Justin,7,W/R/T,John Brown Buf - WR,57%,0,0,0,0,0,0,6,5,83,1,0,0,0,0
Justin,7,BN,Austin Hooper Atl - TE,85%,0,0,0,0,0,0,5,4,46,1,0,0,0,0
Justin,7,BN,Allen Robinson II Chi - WR,66%,0,0,0,0,0,0,16,10,87,1,0,0,0,0
Justin,7,BN,Nick Chubb Cle - RB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,7,BN,Jimmy Garoppolo SF - QB,23%,151,0,1,4,20,0,0,0,0,0,0,0,0,0
Justin,7,BN,Latavius Murray NO - RB,42%,0,0,0,27,119,2,6,5,31,0,0,0,0,0
Justin,7,K,Jake Elliott Phi - K,0,0,1,0,0,0,0,0,1
Justin,7,DEF,Jacksonville Jax - DEF,17,2,0,3,1,1,0,0,291,4
Justin,7,D,Deion Jones Atl - LB,0,0,8,3,3,0,0,0,0,0,0,0,0,0,
Justin,7,D,Haason Reddick Ari - LB,0,0,2,3,0,0,0,0,0,0,0,1,3,0,
Justin,7,D,A.J. Johnson Den - LB,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
Justin,7,DB,Budda Baker Ari - S,0,0,4,4,0,0,0,1,0,0,0,0,0,0,
Justin,7,DB,Devin McCourty NE - S,0,0,1,2,0,0,0,1,0,1,0,0,6,0,
Justin,7,BN,C.J. Mosley NYJ - LB,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Justin,6,QB,Aaron Rodgers GB - QB,68%,283,2,1,3,10,0,0,0,0,0,0,0,0,0
Justin,6,QB,Carson Wentz Phi - QB,61%,306,2,1,2,23,0,0,0,0,0,0,0,0,0
Justin,6,WR,Tyler Boyd Cin - WR,83%,0,0,0,0,0,0,7,3,10,0,0,0,0,0
Justin,6,WR,Josh Gordon Sea - WR,65%,0,0,0,0,0,0,1,1,7,0,0,0,0,0
Justin,6,WR,Will Fuller V Hou - WR,70%,0,0,0,0,0,0,9,5,44,0,0,0,0,0
Justin,6,RB,Nick Chubb Cle - RB,99%,0,0,0,20,122,2,6,5,17,0,0,0,0,1
Justin,6,RB,Ezekiel Elliott Dal - RB,100%,0,0,0,28,105,1,6,5,48,0,0,0,0,0
Justin,6,TE,George Kittle SF - TE,88%,0,0,0,0,0,0,8,8,103,0,0,0,0,0
Justin,6,W/R/T,Melvin Gordon III LAC - RB,71%,0,0,0,8,18,0,4,3,30,0,0,0,0,0
Justin,6,BN,Austin Hooper Atl - TE,83%,0,0,0,0,0,0,8,8,117,1,0,0,0,0
Justin,6,BN,Allen Robinson II Chi - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,6,BN,T.Y. Hilton Ind - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,6,BN,John Brown Buf - WR,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,6,BN,Jimmy Garoppolo SF - QB,23%,243,0,1,5,4,1,0,0,0,0,0,0,0,1
Justin,6,K,Jake Elliott Phi - K,0,0,0,1,1,0,0,0,2
Justin,6,DEF,Washington Was - DEF,16,5,0,2,0,0,0,0,271,4
Justin,6,D,Deion Jones Atl - LB,0,0,5,1,1,0,0,0,0,0,0,0,0,0,
Justin,6,D,Haason Reddick Ari - LB,0,0,7,1,1,0,0,0,0,0,0,0,0,0,
Justin,6,D,Preston Smith GB - LB,0,0,2,2,2,1.5,0,0,0,0,0,0,0,0,
Justin,6,DB,Budda Baker Ari - S,0,0,6,2,0,0,0,0,0,0,0,0,0,0,
Justin,6,DB,Devin McCourty NE - S,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
Justin,6,BN,C.J. Mosley NYJ - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,5,QB,Aaron Rodgers GB - QB,72%,238,0,0,4,1,0,0,0,0,0,0,0,0,0
Justin,5,QB,Carson Wentz Phi - QB,77%,189,1,0,2,5,0,0,0,0,0,0,0,0,0
Justin,5,WR,Allen Robinson II Chi - WR,71%,0,0,0,0,0,0,9,7,97,2,0,0,0,0
Justin,5,WR,Tyler Boyd Cin - WR,82%,0,0,0,0,0,0,14,10,123,1,1,0,0,0
Justin,5,WR,Josh Gordon Sea - WR,73%,0,0,0,0,0,0,8,5,59,0,0,0,0,0
Justin,5,RB,Nick Chubb Cle - RB,98%,0,0,0,16,87,0,1,1,12,0,0,0,0,0
Justin,5,RB,Ezekiel Elliott Dal - RB,99%,0,0,0,12,62,1,3,2,29,0,0,0,0,0
Justin,5,TE,George Kittle SF - TE,87%,0,0,0,1,18,0,8,6,70,1,0,0,0,0
Justin,5,W/R/T,Melvin Gordon III LAC - RB,63%,0,0,0,12,31,0,6,4,7,0,0,0,0,0
Justin,5,BN,T.Y. Hilton Ind - WR,69%,0,0,0,0,0,0,4,4,37,0,0,0,0,0
Justin,5,BN,Austin Hooper Atl - TE,70%,0,0,0,0,0,0,9,6,56,0,0,0,1,0
Justin,5,BN,John Brown Buf - WR,23%,0,0,0,0,0,0,5,5,75,0,0,0,0,0
Justin,5,BN,Jimmy Garoppolo SF - QB,18%,181,2,0,4,3,0,0,0,0,0,0,0,0,0
Justin,5,K,Jake Elliott Phi - K,0,1,0,0,0,0,0,0,4
Justin,5,DEF,New Orleans NO - DEF,24,6,0,0,0,0,0,0,252,4
Justin,5,BN,Jacksonville Jax - DEF,28,3,0,0,0,0,1,1,445,3
Justin,5,D,Deion Jones Atl - LB,0,0,6,5,0,0,0,0,0,0,0,0,0,0,
Justin,5,D,Tremaine Edmunds Buf - LB,0,0,3,2,1,0,0,2,0,0,0,0,0,0,
Justin,5,D,Haason Reddick Ari - LB,0,0,2,4,0,0,0,1,0,0,0,0,0,0,
Justin,5,DB,Budda Baker Ari - S,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
Justin,5,DB,Devin McCourty NE - S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Justin,5,BN,C.J. Mosley NYJ - LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,4,QB,Aaron Rodgers GB - QB,77%,422,2,1,5,46,0,0,0,0,0,0,0,0,1
Justin,4,QB,Carson Wentz Phi - QB,62%,160,3,0,6,13,0,0,0,0,0,0,0,0,0
Justin,4,WR,Allen Robinson II Chi - WR,58%,0,0,0,0,0,0,7,7,77,0,0,0,0,0
Justin,4,WR,Tyler Boyd Cin - WR,78%,0,0,0,0,0,0,6,3,33,0,0,0,0,0
Justin,4,WR,Josh Gordon Sea - WR,56%,0,0,0,0,0,0,7,3,46,0,0,0,0,0
Justin,4,RB,Nick Chubb Cle - RB,94%,0,0,0,20,165,3,4,3,18,0,0,0,0,0
Justin,4,RB,Ezekiel Elliott Dal - RB,99%,0,0,0,18,35,1,7,6,30,0,0,0,0,1
Justin,4,TE,Austin Hooper Atl - TE,65%,0,0,0,0,0,0,11,9,130,0,0,0,0,0
Justin,4,W/R/T,Mecole Hardman KC - WR,46%,0,0,0,0,0,0,5,2,9,0,29,0,0,1
Justin,4,BN,John Brown Buf - WR,22%,0,0,0,0,0,0,11,5,69,0,0,0,0,0
Justin,4,BN,George Kittle SF - TE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,4,BN,T.Y. Hilton Ind - WR,21%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,4,BN,Melvin Gordon III LAC - RB,9%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,4,BN,Jimmy Garoppolo SF - QB,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Justin,4,K,Jake Elliott Phi - K,0,0,0,0,0,0,0,0,4
Justin,4,DEF,Jacksonville Jax - DEF,24,0,0,1,0,0,0,0,371,3
Justin,4,D,Deion Jones Atl - LB,0,0,3,5,0,0,0,0,0,0,0,0,0,0,
Justin,4,D,Tremaine Edmunds Buf - LB,0,0,7,4,2,0,0,1,0,0,0,0,0,0,
Justin,4,D,Preston Smith GB - LB,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
